networkId,roadTemperature,airTemperature,airHumidity,batteryLevel,rssi,rsrq,seqNumber,firmwareVersion,time,createdAt
14484CA85F912,-1.1,-1.1,96.0,6.0,,,,,2023-12-01 10:44:00.000,2023-12-01 10:44:51.487
14484CA85F912,,,,,31.0,3.0,6803.0,"1,7",2023-12-01 10:44:48.146,2023-12-01 10:44:48.391
14484CA85F912,-1.0,-1.0,96.0,6.0,,,,,2023-12-01 10:49:00.000,2023-12-01 10:49:46.943
14484CA85F912,,,,,29.0,4.0,6804.0,"1,7",2023-12-01 10:49:43.985,2023-12-01 10:49:44.457
14484CA85F912,-0.9,-1.0,96.0,6.0,,,,,2023-12-01 10:54:00.000,2023-12-01 10:54:50.002
14484CA85F912,,,,,30.0,3.0,6805.0,"1,7",2023-12-01 10:54:45.585,2023-12-01 10:54:46.121
14484CA85F912,-0.9,-1.0,96.0,6.0,,,,,2023-12-01 10:59:00.000,2023-12-01 10:59:45.947
14484CA85F912,,,,,29.0,4.0,6806.0,"1,7",2023-12-01 10:59:42.945,2023-12-01 10:59:43.288
14484CA85F912,-0.9,-1.0,95.0,6.0,,,,,2023-12-01 11:04:00.000,2023-12-01 11:04:47.235
14484CA85F912,,,,,30.0,3.0,6807.0,"1,7",2023-12-01 11:04:44.066,2023-12-01 11:04:44.216
14484CA85F912,-0.8,-1.2,96.0,6.0,,,,,2023-12-01 11:09:00.000,2023-12-01 11:09:49.672
14484CA85F912,,,,,30.0,4.0,6808.0,"1,7",2023-12-01 11:09:46.707,2023-12-01 11:09:46.938
14484CA85F912,-0.9,-1.3,96.0,6.0,,,,,2023-12-01 11:14:00.000,2023-12-01 11:14:45.834
14484CA85F912,,,,,30.0,3.0,6809.0,"1,7",2023-12-01 11:14:42.865,2023-12-01 11:14:43.368
14484CA85F912,-0.9,-1.3,96.0,6.0,,,,,2023-12-01 11:19:00.000,2023-12-01 11:19:48.490
14484CA85F912,,,,,30.0,3.0,6810.0,"1,7",2023-12-01 11:19:45.425,2023-12-01 11:19:45.538
14484CA85F912,-0.9,-1.3,97.0,6.0,,,,,2023-12-01 11:24:00.000,2023-12-01 11:24:45.663
14484CA85F912,,,,,30.0,4.0,6811.0,"1,7",2023-12-01 11:24:42.387,2023-12-01 11:24:42.683
14484CA85F912,-0.8,-1.2,96.0,6.0,,,,,2023-12-01 11:29:00.000,2023-12-01 11:29:47.116
14484CA85F912,,,,,30.0,4.0,6812.0,"1,7",2023-12-01 11:29:44.225,2023-12-01 11:29:44.365
14484CA85F912,-0.7,-1.2,96.0,6.0,,,,,2023-12-01 11:34:00.000,2023-12-01 11:34:52.886
14484CA85F912,,,,,30.0,4.0,6813.0,"1,7",2023-12-01 11:34:48.305,2023-12-01 11:34:48.869
14484CA85F912,-0.6,-1.2,96.0,6.0,,,,,2023-12-01 11:39:00.000,2023-12-01 11:39:46.136
14484CA85F912,,,,,30.0,3.0,6814.0,"1,7",2023-12-01 11:39:42.946,2023-12-01 11:39:43.148
14484CA85F912,-0.7,-1.1,96.0,6.0,,,,,2023-12-01 11:44:00.000,2023-12-01 11:44:48.825
14484CA85F912,,,,,30.0,4.0,6815.0,"1,7",2023-12-01 11:44:45.745,2023-12-01 11:44:46.049
14484CA85F912,-0.5,-1.1,96.0,6.0,,,,,2023-12-01 11:49:00.000,2023-12-01 11:49:46.823
14484CA85F912,,,,,30.0,4.0,6816.0,"1,7",2023-12-01 11:49:42.547,2023-12-01 11:49:42.717
14484CA85F912,-0.5,-1.1,96.0,6.0,,,,,2023-12-01 11:54:00.000,2023-12-01 11:54:47.238
14484CA85F912,,,,,30.0,3.0,6817.0,"1,7",2023-12-01 11:54:44.386,2023-12-01 11:54:44.593
14484CA85F912,-0.5,-1.2,96.0,6.0,,,,,2023-12-01 11:59:00.000,2023-12-01 11:59:48.618
14484CA85F912,,,,,31.0,3.0,6818.0,"1,7",2023-12-01 11:59:45.585,2023-12-01 11:59:46.031
14484CA85F912,-0.7,-1.3,97.0,6.0,,,,,2023-12-01 12:04:00.000,2023-12-01 12:04:48.176
14484CA85F912,,,,,29.0,4.0,6819.0,"1,7",2023-12-01 12:04:43.986,2023-12-01 12:04:44.074
14484CA85F912,-1.2,-1.5,99.0,6.0,,,,,2023-12-01 12:09:00.000,2023-12-01 12:09:47.610
14484CA85F912,,,,,30.0,3.0,6820.0,"1,7",2023-12-01 12:09:44.553,2023-12-01 12:09:45.345
14484CA85F912,-1.4,-1.6,99.0,6.0,,,,,2023-12-01 12:14:00.000,2023-12-01 12:14:48.090
14484CA85F912,,,,,30.0,3.0,6821.0,"1,7",2023-12-01 12:14:44.466,2023-12-01 12:14:44.582
14484CA85F912,-1.3,-1.6,100.0,6.0,,,,,2023-12-01 12:19:00.000,2023-12-01 12:19:48.962
14484CA85F912,,,,,30.0,4.0,6822.0,"1,7",2023-12-01 12:19:45.825,2023-12-01 12:19:46.257
14484CA85F912,-1.2,-1.6,100.0,6.0,,,,,2023-12-01 12:24:00.000,2023-12-01 12:24:48.891
14484CA85F912,,,,,31.0,4.0,6823.0,"1,7",2023-12-01 12:24:45.985,2023-12-01 12:24:46.260
14484CA85F912,-1.2,-1.6,100.0,6.0,,,,,2023-12-01 12:29:00.000,2023-12-01 12:29:47.283
14484CA85F912,,,,,31.0,4.0,6824.0,"1,7",2023-12-01 12:29:44.149,2023-12-01 12:29:44.358
14484CA85F912,-1.1,-1.6,100.0,6.0,,,,,2023-12-01 12:34:00.000,2023-12-01 12:34:48.756
14484CA85F912,,,,,31.0,4.0,6825.0,"1,7",2023-12-01 12:34:45.748,2023-12-01 12:34:46.041
14484CA85F912,-1.0,-1.6,100.0,6.0,,,,,2023-12-01 12:39:00.000,2023-12-01 12:39:46.664
14484CA85F912,,,,,30.0,4.0,6826.0,"1,7",2023-12-01 12:39:43.185,2023-12-01 12:39:43.306
14484CA85F912,-0.9,-1.5,100.0,6.0,,,,,2023-12-01 12:44:00.000,2023-12-01 12:44:49.603
14484CA85F912,,,,,31.0,4.0,6827.0,"1,7",2023-12-01 12:44:46.707,2023-12-01 12:44:46.972
14484CA85F912,-0.9,-1.5,100.0,6.0,,,,,2023-12-01 12:49:00.000,2023-12-01 12:49:49.115
14484CA85F912,,,,,31.0,3.0,6828.0,"1,7",2023-12-01 12:49:45.906,2023-12-01 12:49:46.041
14484CA85F912,-0.9,-1.5,100.0,6.0,,,,,2023-12-01 12:54:00.000,2023-12-01 12:54:47.348
14484CA85F912,,,,,31.0,4.0,6829.0,"1,7",2023-12-01 12:54:44.307,2023-12-01 12:54:45.083
14484CA85F912,-0.9,-1.5,100.0,6.0,,,,,2023-12-01 12:59:00.000,2023-12-01 12:59:50.490
14484CA85F912,,,,,31.0,4.0,6830.0,"1,7",2023-12-01 12:59:46.065,2023-12-01 12:59:46.300
14484CA85F912,-0.9,-1.4,100.0,6.0,,,,,2023-12-01 13:04:00.000,2023-12-01 13:04:48.371
14484CA85F912,,,,,30.0,4.0,6831.0,"1,7",2023-12-01 13:04:44.946,2023-12-01 13:04:45.868
14484CA85F912,-0.9,-1.4,100.0,6.0,,,,,2023-12-01 13:09:00.000,2023-12-01 13:09:47.602
14484CA85F912,,,,,31.0,4.0,6832.0,"1,7",2023-12-01 13:09:44.626,2023-12-01 13:09:44.796
14484CA85F912,-0.9,-1.4,100.0,6.0,,,,,2023-12-01 13:14:00.000,2023-12-01 13:14:49.472
14484CA85F912,,,,,31.0,3.0,6833.0,"1,7",2023-12-01 13:14:46.225,2023-12-01 13:14:46.304
14484CA85F912,-0.9,-1.3,100.0,6.0,,,,,2023-12-01 13:19:00.000,2023-12-01 13:19:47.890
14484CA85F912,,,,,30.0,4.0,6834.0,"1,7",2023-12-01 13:19:44.866,2023-12-01 13:19:44.938
14484CA85F912,-0.8,-1.3,100.0,6.0,,,,,2023-12-01 13:24:00.000,2023-12-01 13:24:49.263
14484CA85F912,,,,,31.0,4.0,6835.0,"1,7",2023-12-01 13:24:46.226,2023-12-01 13:24:46.378
14484CA85F912,-0.9,-1.2,100.0,6.0,,,,,2023-12-01 13:29:00.000,2023-12-01 13:29:46.655
14484CA85F912,,,,,31.0,4.0,6836.0,"1,7",2023-12-01 13:29:43.507,2023-12-01 13:29:44.835
14484CA85F912,-0.9,-1.1,100.0,6.0,,,,,2023-12-01 13:34:00.000,2023-12-01 13:34:48.979
14484CA85F912,,,,,31.0,4.0,6837.0,"1,7",2023-12-01 13:34:44.786,2023-12-01 13:34:44.818
14484CA85F912,-0.9,-1.0,100.0,6.0,,,,,2023-12-01 13:39:00.000,2023-12-01 13:39:50.959
14484CA85F912,,,,,31.0,4.0,6838.0,"1,7",2023-12-01 13:39:47.826,2023-12-01 13:39:47.928
14484CA85F912,-0.9,-1.0,100.0,6.0,,,,,2023-12-01 13:44:00.000,2023-12-01 13:44:46.450
14484CA85F912,,,,,31.0,3.0,6839.0,"1,7",2023-12-01 13:44:43.506,2023-12-01 13:44:43.908
14484CA85F912,-0.9,-1.0,100.0,6.0,,,,,2023-12-01 13:49:00.000,2023-12-01 13:49:49.699
14484CA85F912,,,,,31.0,4.0,6840.0,"1,7",2023-12-01 13:49:46.385,2023-12-01 13:49:46.550
14484CA85F912,-0.9,-1.0,100.0,6.0,,,,,2023-12-01 13:54:00.000,2023-12-01 13:54:46.345
14484CA85F912,,,,,30.0,4.0,6841.0,"1,7",2023-12-01 13:54:43.347,2023-12-01 13:54:43.594
14484CA85F912,-0.9,-1.0,99.0,6.0,,,,,2023-12-01 13:59:00.000,2023-12-01 13:59:47.892
14484CA85F912,,,,,31.0,4.0,6842.0,"1,7",2023-12-01 13:59:44.866,2023-12-01 13:59:45.753
14484CA85F912,-0.9,-1.0,99.0,6.0,,,,,2023-12-01 14:04:00.000,2023-12-01 14:04:52.421
14484CA85F912,,,,,30.0,3.0,6843.0,"1,7",2023-12-01 14:04:48.946,2023-12-01 14:04:49.104
14484CA85F912,-0.9,-1.0,99.0,6.0,,,,,2023-12-01 14:09:00.000,2023-12-01 14:09:46.551
14484CA85F912,,,,,29.0,3.0,6844.0,"1,7",2023-12-01 14:09:43.586,2023-12-01 14:09:43.877
14484CA85F912,-1.0,-1.0,97.0,6.0,,,,,2023-12-01 14:14:00.000,2023-12-01 14:14:50.241
14484CA85F912,,,,,31.0,3.0,6845.0,"1,7",2023-12-01 14:14:46.867,2023-12-01 14:14:46.929
14484CA85F912,-1.0,-1.1,96.0,6.0,,,,,2023-12-01 14:19:00.000,2023-12-01 14:19:46.966
14484CA85F912,,,,,30.0,4.0,6846.0,"1,7",2023-12-01 14:19:43.826,2023-12-01 14:19:43.926
14484CA85F912,-1.1,-1.1,96.0,6.0,,,,,2023-12-01 14:24:00.000,2023-12-01 14:24:48.123
14484CA85F912,,,,,31.0,4.0,6847.0,"1,7",2023-12-01 14:24:45.025,2023-12-01 14:24:45.108
14484CA85F912,-1.1,-1.2,96.0,6.0,,,,,2023-12-01 14:29:00.000,2023-12-01 14:29:49.363
14484CA85F912,,,,,31.0,3.0,6848.0,"1,7",2023-12-01 14:29:46.386,2023-12-01 14:29:46.762
14484CA85F912,-1.2,-1.2,96.0,6.0,,,,,2023-12-01 14:34:00.000,2023-12-01 14:34:46.764
14484CA85F912,,,,,31.0,4.0,6849.0,"1,7",2023-12-01 14:34:43.826,2023-12-01 14:34:44.072
14484CA85F912,-1.3,-1.3,95.0,6.0,,,,,2023-12-01 14:39:00.000,2023-12-01 14:41:15.630
14484CA85F912,,,,,30.0,3.0,6850.0,"1,7",2023-12-01 14:41:12.227,2023-12-01 14:41:12.509
14484CA85F912,-1.3,-1.4,95.0,6.0,,,,,2023-12-01 14:44:00.000,2023-12-01 14:44:48.631
14484CA85F912,,,,,30.0,3.0,6851.0,"1,7",2023-12-01 14:44:45.272,2023-12-01 14:44:45.743
14484CA85F912,-1.4,-1.4,95.0,6.0,,,,,2023-12-01 14:49:00.000,2023-12-01 14:49:49.878
14484CA85F912,,,,,31.0,4.0,6852.0,"1,7",2023-12-01 14:49:46.546,2023-12-01 14:49:46.772
14484CA85F912,-1.4,-1.4,95.0,6.0,,,,,2023-12-01 14:54:00.000,2023-12-01 14:54:51.120
14484CA85F912,,,,,31.0,3.0,6853.0,"1,7",2023-12-01 14:54:47.826,2023-12-01 14:54:47.994
14484CA85F912,-1.5,-1.5,94.0,6.0,,,,,2023-12-01 14:59:00.000,2023-12-01 14:59:48.109
14484CA85F912,,,,,31.0,3.0,6854.0,"1,7",2023-12-01 14:59:45.187,2023-12-01 14:59:45.522
14484CA85F912,-1.5,-1.5,95.0,6.0,,,,,2023-12-01 15:04:00.000,2023-12-01 15:04:49.545
14484CA85F912,,,,,31.0,3.0,6855.0,"1,7",2023-12-01 15:04:46.626,2023-12-01 15:04:46.803
14484CA85F912,-1.5,-1.5,95.0,6.0,,,,,2023-12-01 15:09:00.000,2023-12-01 15:09:48.218
14484CA85F912,,,,,30.0,4.0,6856.0,"1,7",2023-12-01 15:09:45.266,2023-12-01 15:09:45.444
14484CA85F912,-1.6,-1.6,95.0,6.0,,,,,2023-12-01 15:14:00.000,2023-12-01 15:14:54.763
14484CA85F912,,,,,30.0,4.0,6857.0,"1,7",2023-12-01 15:14:51.825,2023-12-01 15:14:51.916
14484CA85F912,-1.6,-1.6,94.0,6.0,,,,,2023-12-01 15:19:00.000,2023-12-01 15:19:51.268
14484CA85F912,,,,,31.0,3.0,6858.0,"1,7",2023-12-01 15:19:47.986,2023-12-01 15:19:48.129
14484CA85F912,-1.6,-1.6,94.0,6.0,,,,,2023-12-01 15:24:00.000,2023-12-01 15:24:46.681
14484CA85F912,,,,,31.0,3.0,6859.0,"1,7",2023-12-01 15:24:43.730,2023-12-01 15:24:44.719
14484CA85F912,-1.7,-1.6,94.0,6.0,,,,,2023-12-01 15:29:00.000,2023-12-01 15:29:50.864
14484CA85F912,,,,,31.0,3.0,6860.0,"1,7",2023-12-01 15:29:47.346,2023-12-01 15:29:47.432
14484CA85F912,-1.8,-1.7,94.0,6.0,,,,,2023-12-01 15:34:00.000,2023-12-01 15:34:47.439
14484CA85F912,,,,,30.0,4.0,6861.0,"1,7",2023-12-01 15:34:44.147,2023-12-01 15:34:44.201
14484CA85F912,-1.9,-1.8,94.0,6.0,,,,,2023-12-01 15:39:00.000,2023-12-01 15:39:49.420
14484CA85F912,,,,,30.0,3.0,6862.0,"1,7",2023-12-01 15:39:46.386,2023-12-01 15:39:47.240
14484CA85F912,-2.0,-1.8,93.0,6.0,,,,,2023-12-01 15:44:00.000,2023-12-01 15:44:46.503
14484CA85F912,,,,,30.0,4.0,6863.0,"1,7",2023-12-01 15:44:43.348,2023-12-01 15:44:43.382
14484CA85F912,-2.0,-1.9,93.0,6.0,,,,,2023-12-01 15:49:00.000,2023-12-01 15:49:48.636
14484CA85F912,,,,,30.0,3.0,6864.0,"1,7",2023-12-01 15:49:45.505,2023-12-01 15:49:45.827
14484CA85F912,-2.1,-1.9,93.0,6.0,,,,,2023-12-01 15:54:00.000,2023-12-01 15:54:50.078
14484CA85F912,,,,,31.0,4.0,6865.0,"1,7",2023-12-01 15:54:46.945,2023-12-01 15:54:47.471
14484CA85F912,-2.1,-1.9,94.0,6.0,,,,,2023-12-01 15:59:00.000,2023-12-01 15:59:48.631
14484CA85F912,,,,,30.0,4.0,6866.0,"1,7",2023-12-01 15:59:45.585,2023-12-01 15:59:46.421
14484CA85F912,-2.2,-2.0,93.0,6.0,,,,,2023-12-01 16:04:00.000,2023-12-01 16:04:48.960
14484CA85F912,,,,,31.0,3.0,6867.0,"1,7",2023-12-01 16:04:45.672,2023-12-01 16:04:45.711
14484CA85F912,-2.2,-2.1,94.0,6.0,,,,,2023-12-01 16:09:00.000,2023-12-01 16:09:53.429
14484CA85F912,,,,,31.0,4.0,6868.0,"1,7",2023-12-01 16:09:50.225,2023-12-01 16:09:50.743
14484CA85F912,-2.3,-2.0,94.0,6.0,,,,,2023-12-01 16:14:00.000,2023-12-01 16:14:48.725
14484CA85F912,,,,,31.0,4.0,6869.0,"1,7",2023-12-01 16:14:45.266,2023-12-01 16:14:45.503
14484CA85F912,-2.2,-2.0,93.0,6.0,,,,,2023-12-01 16:19:00.000,2023-12-01 16:19:49.984
14484CA85F912,,,,,30.0,4.0,6870.0,"1,7",2023-12-01 16:19:47.105,2023-12-01 16:19:47.179
14484CA85F912,-2.2,-2.0,93.0,6.0,,,,,2023-12-01 16:24:00.000,2023-12-01 16:24:48.963
14484CA85F912,,,,,30.0,3.0,6871.0,"1,7",2023-12-01 16:24:45.906,2023-12-01 16:24:46.041
14484CA85F912,-2.2,-2.1,93.0,6.0,,,,,2023-12-01 16:29:00.000,2023-12-01 16:29:49.705
14484CA85F912,,,,,30.0,4.0,6872.0,"1,7",2023-12-01 16:29:46.707,2023-12-01 16:29:46.741
14484CA85F912,-2.3,-2.3,94.0,6.0,,,,,2023-12-01 16:34:00.000,2023-12-01 16:34:48.184
14484CA85F912,,,,,30.0,4.0,6873.0,"1,7",2023-12-01 16:34:45.106,2023-12-01 16:34:45.149
14484CA85F912,-2.3,-2.4,95.0,6.0,,,,,2023-12-01 16:39:00.000,2023-12-01 16:39:47.428
14484CA85F912,,,,,31.0,3.0,6874.0,"1,7",2023-12-01 16:39:44.465,2023-12-01 16:39:44.973
14484CA85F912,-2.3,-2.6,95.0,6.0,,,,,2023-12-01 16:44:00.000,2023-12-01 16:44:50.787
14484CA85F912,,,,,30.0,3.0,6875.0,"1,7",2023-12-01 16:44:47.826,2023-12-01 16:44:48.040
14484CA85F912,-2.4,-2.8,96.0,6.0,,,,,2023-12-01 16:49:00.000,2023-12-01 16:49:47.982
14484CA85F912,,,,,30.0,4.0,6876.0,"1,7",2023-12-01 16:49:44.466,2023-12-01 16:49:44.535
14484CA85F912,-2.4,-2.9,96.0,6.0,,,,,2023-12-01 16:54:00.000,2023-12-01 16:54:48.929
14484CA85F912,,,,,31.0,3.0,6877.0,"1,7",2023-12-01 16:54:45.666,2023-12-01 16:54:45.777
14484CA85F912,-2.4,-3.0,96.0,6.0,,,,,2023-12-01 16:59:00.000,2023-12-01 16:59:47.285
14484CA85F912,,,,,30.0,4.0,6878.0,"1,7",2023-12-01 16:59:43.827,2023-12-01 16:59:44.145
14484CA85F912,-2.5,-3.0,96.0,6.0,,,,,2023-12-01 17:04:00.000,2023-12-01 17:04:47.361
14484CA85F912,,,,,31.0,3.0,6879.0,"1,7",2023-12-01 17:04:44.466,2023-12-01 17:04:44.791
14484CA85F912,-2.5,-3.1,97.0,6.0,,,,,2023-12-01 17:09:00.000,2023-12-01 17:09:52.437
14484CA85F912,,,,,31.0,4.0,6880.0,"1,7",2023-12-01 17:09:49.427,2023-12-01 17:09:49.594
14484CA85F912,-2.5,-3.2,97.0,6.0,,,,,2023-12-01 17:14:00.000,2023-12-01 17:14:47.588
14484CA85F912,,,,,30.0,4.0,6881.0,"1,7",2023-12-01 17:14:44.627,2023-12-01 17:14:44.916
14484CA85F912,-2.6,-3.3,97.0,6.0,,,,,2023-12-01 17:19:00.000,2023-12-01 17:19:50.785
14484CA85F912,,,,,31.0,3.0,6882.0,"1,7",2023-12-01 17:19:47.430,2023-12-01 17:19:47.547
14484CA85F912,-2.7,-3.4,97.0,6.0,,,,,2023-12-01 17:24:00.000,2023-12-01 17:24:47.497
14484CA85F912,,,,,30.0,3.0,6883.0,"1,7",2023-12-01 17:24:43.988,2023-12-01 17:24:44.153
14484CA85F912,-2.7,-3.5,97.0,6.0,,,,,2023-12-01 17:29:00.000,2023-12-01 17:29:48.699
14484CA85F912,,,,,31.0,3.0,6884.0,"1,7",2023-12-01 17:29:45.769,2023-12-01 17:29:45.888
14484CA85F912,-2.7,-3.6,97.0,6.0,,,,,2023-12-01 17:34:00.000,2023-12-01 17:34:50.218
14484CA85F912,,,,,31.0,4.0,6885.0,"1,7",2023-12-01 17:34:47.267,2023-12-01 17:34:48.026
14484CA85F912,-2.8,-3.6,97.0,6.0,,,,,2023-12-01 17:39:00.000,2023-12-01 17:39:47.924
14484CA85F912,,,,,30.0,3.0,6886.0,"1,7",2023-12-01 17:39:44.625,2023-12-01 17:39:44.856
14484CA85F912,-2.8,-3.7,97.0,6.0,,,,,2023-12-01 17:44:00.000,2023-12-01 17:44:50.063
14484CA85F912,,,,,30.0,4.0,6887.0,"1,7",2023-12-01 17:44:45.986,2023-12-01 17:44:46.183
14484CA85F912,-2.9,-3.7,97.0,6.0,,,,,2023-12-01 17:49:00.000,2023-12-01 17:49:47.885
14484CA85F912,,,,,30.0,4.0,6888.0,"1,7",2023-12-01 17:49:44.147,2023-12-01 17:49:44.684
14484CA85F912,-2.9,-3.8,97.0,6.0,,,,,2023-12-01 17:54:00.000,2023-12-01 17:54:47.837
14484CA85F912,,,,,31.0,4.0,6889.0,"1,7",2023-12-01 17:54:44.713,2023-12-01 17:54:44.766
14484CA85F912,-3.0,-3.8,97.0,6.0,,,,,2023-12-01 17:59:00.000,2023-12-01 17:59:50.460
14484CA85F912,,,,,30.0,3.0,6890.0,"1,7",2023-12-01 17:59:47.429,2023-12-01 17:59:47.498
14484CA85F912,-3.0,-3.8,97.0,6.0,,,,,2023-12-01 18:04:00.000,2023-12-01 18:04:49.554
14484CA85F912,,,,,30.0,4.0,6891.0,"1,7",2023-12-01 18:04:46.625,2023-12-01 18:04:46.916
14484CA85F912,-3.0,-3.8,97.0,6.0,,,,,2023-12-01 18:09:00.000,2023-12-01 18:09:49.832
14484CA85F912,,,,,31.0,3.0,6892.0,"1,7",2023-12-01 18:09:46.146,2023-12-01 18:09:46.416
14484CA85F912,-3.2,-3.9,97.0,6.0,,,,,2023-12-01 18:14:00.000,2023-12-01 18:14:47.253
14484CA85F912,,,,,30.0,4.0,6893.0,"1,7",2023-12-01 18:14:44.307,2023-12-01 18:14:44.531
14484CA85F912,-3.3,-4.1,97.0,6.0,,,,,2023-12-01 18:19:00.000,2023-12-01 18:19:51.200
14484CA85F912,,,,,30.0,3.0,6894.0,"1,7",2023-12-01 18:19:47.670,2023-12-01 18:19:47.734
14484CA85F912,-3.5,-4.2,97.0,6.0,,,,,2023-12-01 18:24:00.000,2023-12-01 18:24:51.123
14484CA85F912,,,,,30.0,4.0,6895.0,"1,7",2023-12-01 18:24:47.670,2023-12-01 18:24:47.728
14484CA85F912,-3.6,-4.2,98.0,6.0,,,,,2023-12-01 18:29:00.000,2023-12-01 18:29:49.585
14484CA85F912,,,,,30.0,3.0,6896.0,"1,7",2023-12-01 18:29:46.547,2023-12-01 18:29:46.708
14484CA85F912,-3.7,-4.4,97.0,6.0,,,,,2023-12-01 18:34:00.000,2023-12-01 18:34:51.008
14484CA85F912,,,,,28.0,4.0,6897.0,"1,7",2023-12-01 18:34:47.906,2023-12-01 18:34:48.055
14484CA85F912,-3.8,-4.7,98.0,6.0,,,,,2023-12-01 18:39:00.000,2023-12-01 18:39:48.651
14484CA85F912,,,,,30.0,4.0,6898.0,"1,7",2023-12-01 18:39:44.468,2023-12-01 18:39:44.704
14484CA85F912,-3.8,-4.7,98.0,6.0,,,,,2023-12-01 18:44:00.000,2023-12-01 18:44:48.245
14484CA85F912,,,,,31.0,3.0,6899.0,"1,7",2023-12-01 18:44:45.034,2023-12-01 18:44:45.256
14484CA85F912,-3.9,-4.8,98.0,6.0,,,,,2023-12-01 18:49:00.000,2023-12-01 18:49:52.274
14484CA85F912,,,,,30.0,3.0,6900.0,"1,7",2023-12-01 18:49:47.826,2023-12-01 18:49:47.987
14484CA85F912,-4.0,-4.7,99.0,6.0,,,,,2023-12-01 18:54:00.000,2023-12-01 18:54:48.870
14484CA85F912,,,,,30.0,4.0,6901.0,"1,7",2023-12-01 18:54:45.107,2023-12-01 18:54:45.539
14484CA85F912,-4.0,-4.8,98.0,6.0,,,,,2023-12-01 18:59:00.000,2023-12-01 18:59:49.338
14484CA85F912,,,,,30.0,3.0,6902.0,"1,7",2023-12-01 18:59:46.466,2023-12-01 18:59:47.460
14484CA85F912,-4.1,-4.9,98.0,6.0,,,,,2023-12-01 19:04:00.000,2023-12-01 19:04:52.441
14484CA85F912,,,,,30.0,3.0,6903.0,"1,7",2023-12-01 19:04:49.186,2023-12-01 19:04:49.229
14484CA85F912,-4.1,-4.8,98.0,6.0,,,,,2023-12-01 19:09:00.000,2023-12-01 19:09:50.980
14484CA85F912,,,,,30.0,3.0,6904.0,"1,7",2023-12-01 19:09:48.067,2023-12-01 19:09:48.540
14484CA85F912,-4.1,-4.8,98.0,6.0,,,,,2023-12-01 19:14:00.000,2023-12-01 19:14:51.040
14484CA85F912,,,,,30.0,4.0,6905.0,"1,7",2023-12-01 19:14:47.908,2023-12-01 19:14:48.013
14484CA85F912,-4.2,-4.8,98.0,6.0,,,,,2023-12-01 19:19:00.000,2023-12-01 19:19:47.149
14484CA85F912,,,,,30.0,3.0,6906.0,"1,7",2023-12-01 19:19:44.234,2023-12-01 19:19:44.686
14484CA85F912,-4.2,-4.9,98.0,6.0,,,,,2023-12-01 19:24:00.000,2023-12-01 19:24:49.582
14484CA85F912,,,,,30.0,4.0,6907.0,"1,7",2023-12-01 19:24:46.627,2023-12-01 19:24:46.881
14484CA85F912,-4.2,-4.8,99.0,6.0,,,,,2023-12-01 19:29:00.000,2023-12-01 19:29:47.956
14484CA85F912,,,,,30.0,3.0,6908.0,"1,7",2023-12-01 19:29:44.787,2023-12-01 19:29:45.304
14484CA85F912,-4.2,-4.7,99.0,6.0,,,,,2023-12-01 19:34:00.000,2023-12-01 19:34:51.333
14484CA85F912,,,,,30.0,3.0,6909.0,"1,7",2023-12-01 19:34:48.146,2023-12-01 19:34:48.294
14484CA85F912,-4.1,-4.6,99.0,6.0,,,,,2023-12-01 19:39:00.000,2023-12-01 19:39:51.431
14484CA85F912,,,,,31.0,4.0,6910.0,"1,7",2023-12-01 19:39:48.067,2023-12-01 19:39:48.118
14484CA85F912,-4.0,-4.4,99.0,6.0,,,,,2023-12-01 19:44:00.000,2023-12-01 19:44:47.534
14484CA85F912,,,,,30.0,3.0,6911.0,"1,7",2023-12-01 19:44:44.394,2023-12-01 19:44:44.647
14484CA85F912,-4.0,-4.3,98.0,6.0,,,,,2023-12-01 19:49:00.000,2023-12-01 19:49:50.662
14484CA85F912,,,,,30.0,3.0,6912.0,"1,7",2023-12-01 19:49:46.867,2023-12-01 19:49:47.016
14484CA85F912,-3.9,-4.1,98.0,6.0,,,,,2023-12-01 19:54:00.000,2023-12-01 19:54:49.789
14484CA85F912,,,,,30.0,4.0,6913.0,"1,7",2023-12-01 19:54:46.546,2023-12-01 19:54:46.704
14484CA85F912,-3.9,-4.1,98.0,6.0,,,,,2023-12-01 19:59:00.000,2023-12-01 19:59:50.753
14484CA85F912,,,,,31.0,3.0,6914.0,"1,7",2023-12-01 19:59:47.026,2023-12-01 19:59:47.252
14484CA85F912,-3.9,-4.0,97.0,6.0,,,,,2023-12-01 20:04:00.000,2023-12-01 20:04:51.335
14484CA85F912,,,,,29.0,3.0,6915.0,"1,7",2023-12-01 20:04:48.232,2023-12-01 20:04:48.267
14484CA85F912,-3.8,-4.0,97.0,6.0,,,,,2023-12-01 20:09:00.000,2023-12-01 20:09:50.871
14484CA85F912,,,,,30.0,4.0,6916.0,"1,7",2023-12-01 20:09:47.427,2023-12-01 20:09:47.731
14484CA85F912,-3.8,-4.0,97.0,6.0,,,,,2023-12-01 20:14:00.000,2023-12-01 20:14:49.906
14484CA85F912,,,,,30.0,3.0,6917.0,"1,7",2023-12-01 20:14:46.866,2023-12-01 20:14:46.930
14484CA85F912,-3.8,-4.0,97.0,6.0,,,,,2023-12-01 20:19:00.000,2023-12-01 20:19:48.704
14484CA85F912,,,,,30.0,3.0,6918.0,"1,7",2023-12-01 20:19:45.826,2023-12-01 20:19:46.005
