networkId,distance,waterLevel,batteryLevel,rssi,seqNumber,firmwareVersion,messageType,time,createdAt
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-06T23:13:00.000,2024-02-07T00:21:08.532
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-06T23:18:00.000,2024-02-07T00:21:11.435
14484CA7BED21,1.62,0.07,5.4,,,,,2024-02-06T23:23:00.000,2024-02-07T00:21:14.521
14484CA7BED21,1.58,0.11,5.4,,,,,2024-02-06T23:28:00.000,2024-02-07T00:21:17.760
14484CA7BED21,1.5899999999999999,0.1,5.4,,,,,2024-02-06T23:33:00.000,2024-02-07T00:21:25.093
14484CA7BED21,1.6099999999999999,0.08,5.4,,,,,2024-02-06T23:38:00.000,2024-02-07T00:21:32.979
14484CA7BED21,1.63,0.06,5.4,,,,,2024-02-06T23:43:00.000,2024-02-07T00:21:48.375
14484CA7BED21,1.6400000000000001,0.05,5.4,,,,,2024-02-06T23:48:00.000,2024-02-07T00:21:55.145
14484CA7BED21,1.65,0.04,5.4,,,,,2024-02-06T23:53:00.000,2024-02-07T00:22:01.439
14484CA7BED21,1.65,0.04,5.4,,,,,2024-02-06T23:58:00.000,2024-02-07T00:22:05.879
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T00:03:00.000,2024-02-07T00:22:09.697
14484CA7BED21,1.6800000000000002,0.01,5.4,,,,,2024-02-07T00:08:00.000,2024-02-07T00:22:13.998
14484CA7BED21,1.67,0.02,5.4,,,,,2024-02-07T00:13:00.000,2024-02-07T00:22:17.208
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T00:18:00.000,2024-02-07T00:22:20.218
14484CA7BED21,,,,6.0,782.0,"1,4",cfg,2024-02-07T00:20:33.776,2024-02-07T00:20:34.010
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T00:23:00.000,2024-02-07T02:01:10.296
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T00:28:00.000,2024-02-07T02:01:18.314
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T00:33:00.000,2024-02-07T02:01:22.179
14484CA7BED21,1.67,0.02,5.5,,,,,2024-02-07T00:38:00.000,2024-02-07T02:01:33.763
14484CA7BED21,1.67,0.02,5.5,,,,,2024-02-07T00:43:00.000,2024-02-07T02:01:38.157
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T00:48:00.000,2024-02-07T02:01:49.077
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T00:53:00.000,2024-02-07T02:01:55.982
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T00:58:00.000,2024-02-07T02:02:04.161
14484CA7BED21,1.67,0.02,5.5,,,,,2024-02-07T01:03:00.000,2024-02-07T02:02:08.823
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T01:08:00.000,2024-02-07T02:02:14.132
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T01:13:00.000,2024-02-07T02:02:19.162
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T01:18:00.000,2024-02-07T02:02:24.260
14484CA7BED21,1.65,0.04,5.5,,,,,2024-02-07T01:23:00.000,2024-02-07T02:02:30.847
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T01:28:00.000,2024-02-07T02:02:34.588
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T01:33:00.000,2024-02-07T02:02:39.817
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T01:38:00.000,2024-02-07T02:02:45.006
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T01:43:00.000,2024-02-07T02:02:50.970
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T01:48:00.000,2024-02-07T02:02:55.698
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T01:53:00.000,2024-02-07T02:03:00.017
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T01:58:00.000,2024-02-07T02:03:05.688
14484CA7BED21,,,,4.0,783.0,"1,4",cfg,2024-02-07T02:01:04.864,2024-02-07T02:01:07.711
14484CA7BED21,1.6600000000000001,0.03,5.6,,,,,2024-02-07T02:03:00.000,2024-02-07T03:43:20.494
14484CA7BED21,1.6600000000000001,0.03,5.6,,,,,2024-02-07T02:08:00.000,2024-02-07T03:43:26.421
14484CA7BED21,1.6600000000000001,0.03,5.6,,,,,2024-02-07T02:13:00.000,2024-02-07T03:43:31.111
14484CA7BED21,1.6600000000000001,0.03,5.6,,,,,2024-02-07T02:18:00.000,2024-02-07T03:43:36.806
14484CA7BED21,1.6600000000000001,0.03,5.6,,,,,2024-02-07T02:23:00.000,2024-02-07T03:43:41.092
14484CA7BED21,1.6600000000000001,0.03,5.6,,,,,2024-02-07T02:28:00.000,2024-02-07T03:43:44.144
14484CA7BED21,1.6600000000000001,0.03,5.6,,,,,2024-02-07T02:33:00.000,2024-02-07T03:43:52.023
14484CA7BED21,1.6600000000000001,0.03,5.6,,,,,2024-02-07T02:38:00.000,2024-02-07T03:44:01.069
14484CA7BED21,1.6600000000000001,0.03,5.6,,,,,2024-02-07T02:43:00.000,2024-02-07T03:44:09.935
14484CA7BED21,1.6600000000000001,0.03,5.6,,,,,2024-02-07T02:48:00.000,2024-02-07T03:44:15.054
14484CA7BED21,1.6600000000000001,0.03,5.6,,,,,2024-02-07T02:53:00.000,2024-02-07T03:44:23.798
14484CA7BED21,1.6600000000000001,0.03,5.6,,,,,2024-02-07T02:58:00.000,2024-02-07T03:44:26.386
14484CA7BED21,1.6600000000000001,0.03,5.6,,,,,2024-02-07T03:03:00.000,2024-02-07T03:44:35.491
14484CA7BED21,1.6600000000000001,0.03,5.6,,,,,2024-02-07T03:08:00.000,2024-02-07T03:44:38.486
14484CA7BED21,1.6600000000000001,0.03,5.6,,,,,2024-02-07T03:13:00.000,2024-02-07T03:44:44.169
14484CA7BED21,1.6600000000000001,0.03,5.6,,,,,2024-02-07T03:18:00.000,2024-02-07T03:44:48.406
14484CA7BED21,1.6600000000000001,0.03,5.6,,,,,2024-02-07T03:23:00.000,2024-02-07T03:44:57.816
14484CA7BED21,1.6600000000000001,0.03,5.6,,,,,2024-02-07T03:28:00.000,2024-02-07T03:44:59.954
14484CA7BED21,1.6600000000000001,0.03,5.6,,,,,2024-02-07T03:33:00.000,2024-02-07T03:45:11.665
14484CA7BED21,1.6600000000000001,0.03,5.6,,,,,2024-02-07T03:38:00.000,2024-02-07T03:45:14.796
14484CA7BED21,,,,6.0,784.0,"1,4",cfg,2024-02-07T03:43:16.526,2024-02-07T03:43:18.278
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T03:45:00.000,2024-02-07T05:22:56.386
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T03:50:00.000,2024-02-07T05:22:59.116
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T03:55:00.000,2024-02-07T05:23:06.582
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T04:00:00.000,2024-02-07T05:23:08.263
14484CA7BED21,1.65,0.04,5.4,,,,,2024-02-07T04:05:00.000,2024-02-07T05:23:14.950
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T04:10:00.000,2024-02-07T05:23:17.610
14484CA7BED21,1.65,0.04,5.4,,,,,2024-02-07T04:15:00.000,2024-02-07T05:23:24.430
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T04:20:00.000,2024-02-07T05:23:28.374
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T04:25:00.000,2024-02-07T05:23:35.267
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T04:30:00.000,2024-02-07T05:23:40.158
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T04:35:00.000,2024-02-07T05:23:47.326
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T04:40:00.000,2024-02-07T05:23:50.846
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T04:45:00.000,2024-02-07T07:02:23.673
14484CA7BED21,1.65,0.04,5.4,,,,,2024-02-07T04:50:00.000,2024-02-07T07:02:29.612
14484CA7BED21,1.67,0.02,5.4,,,,,2024-02-07T04:55:00.000,2024-02-07T07:02:33.913
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T05:00:00.000,2024-02-07T07:02:41.267
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T05:05:00.000,2024-02-07T07:02:45.089
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T05:10:00.000,2024-02-07T07:02:49.643
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T05:15:00.000,2024-02-07T07:02:53.876
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T05:20:00.000,2024-02-07T07:02:57.875
14484CA7BED21,,,,6.0,785.0,"1,4",cfg,2024-02-07T05:22:50.540,2024-02-07T05:22:50.589
14484CA7BED21,1.65,0.04,5.4,,,,,2024-02-07T05:25:30.000,2024-02-07T07:03:02.620
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T05:30:00.000,2024-02-07T07:03:04.999
14484CA7BED21,1.6800000000000002,0.01,5.4,,,,,2024-02-07T05:35:00.000,2024-02-07T07:03:07.137
14484CA7BED21,1.69,0.0,5.4,,,,,2024-02-07T05:40:00.000,2024-02-07T07:03:10.125
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T05:45:00.000,2024-02-07T07:03:12.781
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T05:50:00.000,2024-02-07T07:03:15.476
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T05:55:00.000,2024-02-07T07:03:16.852
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T06:00:00.000,2024-02-07T07:03:18.793
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T06:05:00.000,2024-02-07T07:03:20.724
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T06:10:00.000,2024-02-07T07:03:23.230
14484CA7BED21,1.65,0.04,5.4,,,,,2024-02-07T06:15:00.000,2024-02-07T07:03:26.362
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T06:20:00.000,2024-02-07T07:03:30.503
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T06:25:00.000,2024-02-07T07:03:35.357
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T06:30:00.000,2024-02-07T07:03:38.801
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T06:35:00.000,2024-02-07T07:03:41.944
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T06:40:00.000,2024-02-07T07:03:45.854
14484CA7BED21,1.65,0.04,5.4,,,,,2024-02-07T06:45:00.000,2024-02-07T07:03:50.789
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T06:50:00.000,2024-02-07T07:03:55.888
14484CA7BED21,1.6800000000000002,0.01,5.4,,,,,2024-02-07T06:55:00.000,2024-02-07T07:04:00.958
14484CA7BED21,1.7000000000000002,0.0,5.4,,,,,2024-02-07T07:00:00.000,2024-02-07T07:04:11.274
14484CA7BED21,,,,4.0,786.0,"1,4",cfg,2024-02-07T07:02:16.550,2024-02-07T07:02:16.797
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T07:05:00.000,2024-02-07T08:42:38.002
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T07:10:00.000,2024-02-07T08:42:41.835
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T07:15:00.000,2024-02-07T08:42:47.452
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T07:20:00.000,2024-02-07T08:42:58.524
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T07:25:00.000,2024-02-07T08:43:01.423
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T07:30:00.000,2024-02-07T08:43:07.930
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T07:35:00.000,2024-02-07T08:43:11.643
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T07:40:00.000,2024-02-07T08:43:15.545
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T07:45:00.000,2024-02-07T08:43:17.712
14484CA7BED21,1.67,0.02,5.5,,,,,2024-02-07T07:50:00.000,2024-02-07T08:43:23.100
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T07:55:00.000,2024-02-07T08:43:28.299
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T08:00:00.000,2024-02-07T08:43:30.549
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T08:05:00.000,2024-02-07T08:43:33.422
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T08:10:00.000,2024-02-07T08:43:41.961
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T08:15:00.000,2024-02-07T08:43:51.994
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T08:20:00.000,2024-02-07T08:43:57.429
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T08:25:00.000,2024-02-07T08:44:00.363
14484CA7BED21,1.67,0.02,5.5,,,,,2024-02-07T08:30:00.000,2024-02-07T08:44:03.182
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T08:35:00.000,2024-02-07T08:44:05.721
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T08:40:00.000,2024-02-07T08:44:08.385
14484CA7BED21,,,,6.0,787.0,"1,4",cfg,2024-02-07T08:42:33.911,2024-02-07T08:42:33.997
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T08:45:00.000,2024-02-07T10:21:22.965
14484CA7BED21,1.65,0.04,5.4,,,,,2024-02-07T08:50:00.000,2024-02-07T10:21:28.585
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T08:55:00.000,2024-02-07T10:21:32.488
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T09:00:00.000,2024-02-07T10:21:33.085
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T09:05:00.000,2024-02-07T10:21:38.549
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T09:10:00.000,2024-02-07T10:21:43.390
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T09:15:00.000,2024-02-07T10:21:48.819
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T09:20:00.000,2024-02-07T10:21:53.946
14484CA7BED21,1.65,0.04,5.4,,,,,2024-02-07T09:25:00.000,2024-02-07T10:21:58.697
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T09:30:00.000,2024-02-07T10:22:03.886
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T09:35:00.000,2024-02-07T10:22:10.513
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T09:40:00.000,2024-02-07T10:22:15.517
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T09:45:00.000,2024-02-07T10:22:20.852
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T09:50:00.000,2024-02-07T10:22:25.737
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T09:55:00.000,2024-02-07T10:22:31.340
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T10:00:00.000,2024-02-07T10:22:33.913
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T10:05:00.000,2024-02-07T10:22:38.610
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T10:10:00.000,2024-02-07T10:22:42.243
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T10:15:00.000,2024-02-07T10:22:47.845
14484CA7BED21,1.6600000000000001,0.03,5.4,,,,,2024-02-07T10:20:00.000,2024-02-07T10:22:52.430
14484CA7BED21,,,,5.0,788.0,"1,4",cfg,2024-02-07T10:21:18.474,2024-02-07T10:21:18.547
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T10:25:00.000,2024-02-07T12:08:36.947
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T10:30:00.000,2024-02-07T12:08:48.767
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T10:35:00.000,2024-02-07T12:08:51.924
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T10:40:00.000,2024-02-07T12:08:57.540
14484CA7BED21,1.65,0.04,5.8,,,,,2024-02-07T10:45:00.000,2024-02-07T12:09:06.847
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T10:50:00.000,2024-02-07T12:09:10.883
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T10:55:00.000,2024-02-07T12:09:15.939
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T11:00:00.000,2024-02-07T12:09:20.293
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T11:05:00.000,2024-02-07T12:09:23.745
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T11:10:00.000,2024-02-07T13:47:24.764
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T11:15:00.000,2024-02-07T13:47:31.258
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T11:20:00.000,2024-02-07T13:47:33.457
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T11:25:00.000,2024-02-07T13:47:43.317
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T11:30:00.000,2024-02-07T13:47:52.078
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T11:35:00.000,2024-02-07T13:47:55.833
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T11:40:00.000,2024-02-07T13:48:00.984
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T11:45:00.000,2024-02-07T13:48:06.481
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T11:50:00.000,2024-02-07T13:48:12.572
14484CA7BED21,1.65,0.04,5.8,,,,,2024-02-07T11:55:00.000,2024-02-07T13:48:17.710
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T12:00:00.000,2024-02-07T13:49:19.002
14484CA7BED21,,,,5.0,789.0,"1,4",cfg,2024-02-07T12:08:29.908,2024-02-07T12:08:30.168
14484CA7BED21,1.6600000000000001,0.03,4.9,,,,,2024-02-07T12:11:00.000,2024-02-07T13:49:29.226
14484CA7BED21,1.6600000000000001,0.03,4.9,,,,,2024-02-07T12:16:00.000,2024-02-07T13:49:49.505
14484CA7BED21,1.6600000000000001,0.03,4.9,,,,,2024-02-07T12:21:00.000,2024-02-07T13:49:57.784
14484CA7BED21,1.6600000000000001,0.03,4.9,,,,,2024-02-07T12:26:00.000,2024-02-07T13:50:04.563
14484CA7BED21,1.6600000000000001,0.03,4.9,,,,,2024-02-07T12:31:00.000,2024-02-07T13:50:10.980
14484CA7BED21,1.6600000000000001,0.03,4.9,,,,,2024-02-07T12:36:00.000,2024-02-07T13:50:15.118
14484CA7BED21,1.6600000000000001,0.03,4.9,,,,,2024-02-07T12:41:00.000,2024-02-07T13:50:17.851
14484CA7BED21,1.6600000000000001,0.03,4.9,,,,,2024-02-07T12:46:00.000,2024-02-07T13:50:21.217
14484CA7BED21,1.6600000000000001,0.03,4.9,,,,,2024-02-07T12:51:00.000,2024-02-07T13:50:26.040
14484CA7BED21,1.6600000000000001,0.03,4.9,,,,,2024-02-07T12:56:00.000,2024-02-07T13:50:28.339
14484CA7BED21,1.67,0.02,4.9,,,,,2024-02-07T13:01:00.000,2024-02-07T13:50:32.856
14484CA7BED21,1.6600000000000001,0.03,4.9,,,,,2024-02-07T13:06:00.000,2024-02-07T13:50:36.494
14484CA7BED21,1.6600000000000001,0.03,4.9,,,,,2024-02-07T13:11:00.000,2024-02-07T13:50:38.522
14484CA7BED21,1.6600000000000001,0.03,4.9,,,,,2024-02-07T13:16:00.000,2024-02-07T13:50:42.670
14484CA7BED21,1.6600000000000001,0.03,4.9,,,,,2024-02-07T13:21:00.000,2024-02-07T13:50:46.642
14484CA7BED21,1.6600000000000001,0.03,4.9,,,,,2024-02-07T13:26:00.000,2024-02-07T13:50:49.809
14484CA7BED21,1.6600000000000001,0.03,4.9,,,,,2024-02-07T13:31:00.000,2024-02-07T13:50:54.290
14484CA7BED21,1.6600000000000001,0.03,4.9,,,,,2024-02-07T13:36:00.000,2024-02-07T13:51:03.669
14484CA7BED21,1.8,0.0,4.9,,,,,2024-02-07T13:41:00.000,2024-02-07T13:51:08.346
14484CA7BED21,1.6600000000000001,0.03,4.9,,,,,2024-02-07T13:46:00.000,2024-02-07T13:51:17.233
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T13:51:00.000,2024-02-07T15:28:54.520
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T13:56:00.000,2024-02-07T15:28:57.656
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T14:01:00.000,2024-02-07T15:29:02.308
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T14:06:00.000,2024-02-07T17:08:53.774
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T14:11:00.000,2024-02-07T17:08:55.957
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T14:16:00.000,2024-02-07T17:09:01.887
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T14:21:00.000,2024-02-07T17:09:09.380
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T14:26:00.000,2024-02-07T17:09:10.450
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T14:31:00.000,2024-02-07T17:09:17.976
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T14:36:00.000,2024-02-07T17:09:17.986
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T14:41:00.000,2024-02-07T17:09:19.163
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T14:46:00.000,2024-02-07T17:09:21.387
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T14:51:00.000,2024-02-07T17:09:22.847
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T14:56:00.000,2024-02-07T17:09:26.265
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T15:01:00.000,2024-02-07T17:09:28.264
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T15:06:00.000,2024-02-07T17:09:32.934
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T15:11:00.000,2024-02-07T17:09:35.022
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T15:16:00.000,2024-02-07T17:09:38.556
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T15:21:00.000,2024-02-07T17:09:46.017
14484CA7BED21,1.6600000000000001,0.03,5.8,,,,,2024-02-07T15:26:00.000,2024-02-07T17:09:47.611
14484CA7BED21,,,,6.0,791.0,"1,4",cfg,2024-02-07T15:28:48.045,2024-02-07T15:28:48.273
14484CA7BED21,1.67,0.02,5.5,,,,,2024-02-07T15:31:00.000,2024-02-07T17:09:52.610
14484CA7BED21,1.8,0.0,5.5,,,,,2024-02-07T15:36:00.000,2024-02-07T18:49:56.235
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T15:41:00.000,2024-02-07T18:50:01.330
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T15:46:00.000,2024-02-07T18:50:11.623
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T15:51:00.000,2024-02-07T18:50:12.914
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T15:56:00.000,2024-02-07T18:50:19.223
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T16:01:00.000,2024-02-07T18:50:24.548
14484CA7BED21,1.67,0.02,5.5,,,,,2024-02-07T16:06:00.000,2024-02-07T18:50:31.770
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T16:11:00.000,2024-02-07T18:50:37.191
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T16:16:00.000,2024-02-07T18:50:42.158
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T16:21:00.000,2024-02-07T18:50:53.928
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T16:26:00.000,2024-02-07T18:51:13.064
14484CA7BED21,1.67,0.02,5.5,,,,,2024-02-07T16:31:00.000,2024-02-07T18:51:20.674
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T16:36:00.000,2024-02-07T18:51:28.322
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T16:41:00.000,2024-02-07T18:51:36.083
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T16:46:00.000,2024-02-07T18:51:40.930
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T16:51:00.000,2024-02-07T18:51:46.218
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T16:56:00.000,2024-02-07T18:51:51.555
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T17:01:00.000,2024-02-07T18:51:55.063
14484CA7BED21,1.6600000000000001,0.03,5.5,,,,,2024-02-07T17:06:00.000,2024-02-07T18:51:57.395
14484CA7BED21,,,,5.0,792.0,"1,4",cfg,2024-02-07T17:08:48.678,2024-02-07T17:08:48.996
14484CA7BED21,1.6600000000000001,0.03,5.3,,,,,2024-02-07T17:11:00.000,2024-02-07T18:52:10.101
14484CA7BED21,1.67,0.02,5.3,,,,,2024-02-07T17:16:00.000,2024-02-07T18:52:16.707
14484CA7BED21,1.6600000000000001,0.03,5.3,,,,,2024-02-07T17:21:00.000,2024-02-07T18:52:22.122
14484CA7BED21,1.6600000000000001,0.03,5.3,,,,,2024-02-07T17:26:00.000,2024-02-07T18:52:27.965
14484CA7BED21,1.6600000000000001,0.03,5.3,,,,,2024-02-07T17:31:00.000,2024-02-07T18:52:32.319
14484CA7BED21,1.6600000000000001,0.03,5.3,,,,,2024-02-07T17:36:00.000,2024-02-07T18:52:35.662
14484CA7BED21,1.6600000000000001,0.03,5.3,,,,,2024-02-07T17:41:00.000,2024-02-07T18:52:39.909
14484CA7BED21,1.6600000000000001,0.03,5.3,,,,,2024-02-07T17:46:00.000,2024-02-07T18:52:45.272
14484CA7BED21,1.6600000000000001,0.03,5.3,,,,,2024-02-07T17:51:00.000,2024-02-07T18:52:50.030
14484CA7BED21,1.6600000000000001,0.03,5.3,,,,,2024-02-07T17:56:00.000,2024-02-07T18:52:55.531
14484CA7BED21,1.67,0.02,5.3,,,,,2024-02-07T18:01:00.000,2024-02-07T18:52:57.895
